Id,Temperature (K),Pressure (kPa),Phase,N Components,Density Value (g / ml),Density Uncertainty (g / ml),Source,Component 1,Mole Fraction 1,Exact Amount 1,Role 1,Component 2,Mole Fraction 2,Exact Amount 2,Role 2,EnthalpyOfMixing Value (kJ / mol),EnthalpyOfMixing Uncertainty (kJ / mol)
6758,298.15,101.0,Liquid,2,,,10.1021/je300670n,CCC(C)(C)O,0.2997,0,Solvent,CCOC(C)(C)CC,0.7003,0.0,Solvent,0.9727,
6759,298.15,100.0,Liquid,2,0.9198400000000002,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.3493,0,Solvent,COC=O,0.6507,0.0,Solvent,,
6760,298.15,100.0,Liquid,2,0.90817,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.5,0,Solvent,COC=O,0.5,0.0,Solvent,,
6761,298.15,100.0,Liquid,2,0.8955000000000002,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.7258,0,Solvent,COC=O,0.2742,0.0,Solvent,,
6762,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.3486,0,Solvent,COC=O,0.6514,0.0,Solvent,0.422,
6763,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.5232,0,Solvent,COC=O,0.4768,0.0,Solvent,0.409,
6764,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.7968,0,Solvent,COC=O,0.2032,0.0,Solvent,0.219,
6765,298.15,100.0,Liquid,2,0.8375100000000002,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.248,0,Solvent,CO,0.752,0.0,Solvent,,
6766,298.15,100.0,Liquid,2,0.8627500000000002,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.5121,0,Solvent,CO,0.4879,0.0,Solvent,,
6767,298.15,100.0,Liquid,2,0.8756700000000002,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.7472,0,Solvent,CO,0.2528,0.0,Solvent,,
6768,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.264,0,Solvent,CO,0.736,0.0,Solvent,0.736,
6769,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.5081,0,Solvent,CO,0.4919,0.0,Solvent,1.091,
6770,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CCCCC(=O)OC,0.7931,0,Solvent,CO,0.2069,0.0,Solvent,0.812,
6771,298.15,100.0,Liquid,2,0.8088000000000002,,10.1016/j.jct.2015.02.019,CO,0.9167,0,Solvent,COC=O,0.0833,0.0,Solvent,,
6772,298.15,100.0,Liquid,2,0.8956100000000002,,10.1016/j.jct.2015.02.019,CO,0.5054,0,Solvent,COC=O,0.4946,0.0,Solvent,,
6773,298.15,100.0,Liquid,2,0.9321000000000004,,10.1016/j.jct.2015.02.019,CO,0.2729,0,Solvent,COC=O,0.7271,0.0,Solvent,,
6774,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CO,0.9167,0,Solvent,COC=O,0.0833,0.0,Solvent,0.311,
6775,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CO,0.4873,0,Solvent,COC=O,0.5127,0.0,Solvent,1.179,
6776,298.15,100.0,Liquid,2,,,10.1016/j.jct.2015.02.019,CO,0.2822,0,Solvent,COC=O,0.7178,0.0,Solvent,1.105,
6777,298.15,101.0,Liquid,2,1.11431,,10.1016/j.jct.2008.10.007,CCCOC(=O)CC,0.2437,0,Solvent,ClCCCl,0.7563,0.0,Solvent,,
6778,298.15,101.0,Liquid,2,1.0064000000000002,,10.1016/j.jct.2008.10.007,CCCOC(=O)CC,0.5188,0,Solvent,ClCCCl,0.4812,0.0,Solvent,,
6779,298.15,101.0,Liquid,2,0.9416300000000002,,10.1016/j.jct.2008.10.007,CCCOC(=O)CC,0.7316,0,Solvent,ClCCCl,0.2684,0.0,Solvent,,
6780,298.15,101.0,Liquid,2,,,10.1016/j.jct.2008.10.007,CCCOC(=O)CC,0.2376,0,Solvent,ClCCCl,0.7624,0.0,Solvent,-0.317,
6781,298.15,101.0,Liquid,2,,,10.1016/j.jct.2008.10.007,CCCOC(=O)CC,0.5177,0,Solvent,ClCCCl,0.4823,0.0,Solvent,-0.557,
6782,298.15,101.0,Liquid,2,,,10.1016/j.jct.2008.10.007,CCCOC(=O)CC,0.7874,0,Solvent,ClCCCl,0.2126,0.0,Solvent,-0.357,
6783,298.15,100.0,Liquid,2,1.1862000000000004,,10.1021/je700339f,CN(C)C=O,0.1978,0,Solvent,ClCCCl,0.8022,0.0,Solvent,,
6784,298.15,100.0,Liquid,2,1.0957000000000003,,10.1021/je700339f,CN(C)C=O,0.4988,0,Solvent,ClCCCl,0.5012,0.0,Solvent,,
6785,298.15,100.0,Liquid,2,1.0336,,10.1021/je700339f,CN(C)C=O,0.7054,0,Solvent,ClCCCl,0.2946,0.0,Solvent,,
6786,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.299,0,Solvent,ClCCCl,0.701,0.0,Solvent,-0.575,
6787,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.498,0,Solvent,ClCCCl,0.502,0.0,Solvent,-0.663,
6788,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.702,0,Solvent,ClCCCl,0.298,0.0,Solvent,-0.531,
6789,298.0,100.0,Liquid,2,1.0879000000000003,,10.1021/je700339f,CN(C)C=O,0.2994,0,Solvent,ClCCCCCl,0.7006,0.0,Solvent,,
6790,298.0,100.0,Liquid,2,1.0524000000000004,,10.1021/je700339f,CN(C)C=O,0.5022,0,Solvent,ClCCCCCl,0.4978,0.0,Solvent,,
6791,298.0,100.0,Liquid,2,0.9934000000000002,,10.1021/je700339f,CN(C)C=O,0.7943,0,Solvent,ClCCCCCl,0.2057,0.0,Solvent,,
6792,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.204,0,Solvent,ClCCCCCl,0.796,0.0,Solvent,-0.039,
6793,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.501,0,Solvent,ClCCCCCl,0.499,0.0,Solvent,-0.056,
6794,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.701,0,Solvent,ClCCCCCl,0.299,0.0,Solvent,-0.052,
6795,298.0,100.0,Liquid,2,1.0486000000000002,,10.1021/je700339f,CN(C)C=O,0.2013,0,Solvent,ClCCCCCCCl,0.7987,0.0,Solvent,,
6796,298.0,100.0,Liquid,2,1.0190000000000003,,10.1021/je700339f,CN(C)C=O,0.5033,0,Solvent,ClCCCCCCCl,0.4967,0.0,Solvent,,
6797,298.0,100.0,Liquid,2,0.9943000000000002,,10.1021/je700339f,CN(C)C=O,0.7034,0,Solvent,ClCCCCCCCl,0.2966,0.0,Solvent,,
6798,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.203,0,Solvent,ClCCCCCCCl,0.797,0.0,Solvent,0.195,
6799,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.498,0,Solvent,ClCCCCCCCl,0.502,0.0,Solvent,0.34,
6800,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CN(C)C=O,0.796,0,Solvent,ClCCCCCCCl,0.204,0.0,Solvent,0.24,
6801,298.0,100.0,Liquid,2,1.1413000000000002,,10.1021/je700339f,CC(=O)N(C)C,0.2988,0,Solvent,ClCCCl,0.7012,0.0,Solvent,,
6802,298.0,100.0,Liquid,2,1.0774000000000004,,10.1021/je700339f,CC(=O)N(C)C,0.4999,0,Solvent,ClCCCl,0.5001,0.0,Solvent,,
6803,298.0,100.0,Liquid,2,1.0181000000000002,,10.1021/je700339f,CC(=O)N(C)C,0.7008,0,Solvent,ClCCCl,0.2992,0.0,Solvent,,
6804,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CC(=O)N(C)C,0.202,0,Solvent,ClCCCl,0.798,0.0,Solvent,-0.586,
6805,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CC(=O)N(C)C,0.5,0,Solvent,ClCCCl,0.5,0.0,Solvent,-0.885,
6806,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CC(=O)N(C)C,0.702,0,Solvent,ClCCCl,0.298,0.0,Solvent,-0.706,
6807,298.0,100.0,Liquid,2,1.0978,,10.1021/je700339f,CC(=O)N(C)C,0.2001,0,Solvent,ClCCCCCl,0.7999,0.0,Solvent,,
6808,298.0,100.0,Liquid,2,1.0407000000000004,,10.1021/je700339f,CC(=O)N(C)C,0.5009,0,Solvent,ClCCCCCl,0.4991,0.0,Solvent,,
6809,298.0,100.0,Liquid,2,1.0011000000000003,,10.1021/je700339f,CC(=O)N(C)C,0.6987,0,Solvent,ClCCCCCl,0.3013,0.0,Solvent,,
6810,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CC(=O)N(C)C,0.211,0,Solvent,ClCCCCCl,0.789,0.0,Solvent,-0.188,
6811,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CC(=O)N(C)C,0.506,0,Solvent,ClCCCCCl,0.494,0.0,Solvent,-0.314,
6812,298.15,101.0,Liquid,2,,,10.1016/j.jct.2007.06.017,CC(=O)N(C)C,0.705,0,Solvent,ClCCCCCl,0.295,0.0,Solvent,-0.281,
6813,298.15,101.3,Liquid,2,0.7460000000000002,,10.1016/j.jct.2006.09.006,CC(C)OC(C)C,0.4811,0,Solvent,CCO,0.5189,0.0,Solvent,,
6814,298.15,101.3,Liquid,2,0.7317000000000002,,10.1016/j.jct.2006.09.006,CC(C)OC(C)C,0.7432,0,Solvent,CCO,0.2568,0.0,Solvent,,
6815,298.15,100.8,Liquid,2,0.7614000000000002,,10.1021/je050031f,CC(C)OC(C)C,0.25,0,Solvent,CCO,0.75,0.0,Solvent,,
6816,303.15,101.0,Liquid,2,,,10.1021/je9001416,CC(C)OC(C)C,0.2516,0,Solvent,CCO,0.7484,0.0,Solvent,0.201984,
6817,303.15,101.0,Liquid,2,,,10.1021/je9001416,CC(C)OC(C)C,0.4894,0,Solvent,CCO,0.5106,0.0,Solvent,0.400777,
6818,303.15,101.0,Liquid,2,,,10.1021/je9001416,CC(C)OC(C)C,0.7871,0,Solvent,CCO,0.2129,0.0,Solvent,0.441139,
6819,298.15,101.0,Liquid,2,0.8761000000000002,,10.1021/je5004719,C1CCOCC1,0.2239,0,Solvent,c1ccccc1,0.7761,0.0,Solvent,,
6820,298.15,101.0,Liquid,2,0.8778700000000003,,10.1021/je5004719,C1CCOCC1,0.4794,0,Solvent,c1ccccc1,0.5206,0.0,Solvent,,
6821,298.15,101.0,Liquid,2,0.8789500000000002,,10.1021/je5004719,C1CCOCC1,0.7432,0,Solvent,c1ccccc1,0.2568,0.0,Solvent,,
6822,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.2425,0,Solvent,c1ccccc1,0.7575,0.0,Solvent,-0.1608,
6823,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.4982,0,Solvent,c1ccccc1,0.5018,0.0,Solvent,-0.2365,
6824,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.7832,0,Solvent,c1ccccc1,0.2168,0.0,Solvent,-0.1399,
6825,298.15,101.0,Liquid,2,0.8669900000000003,,10.1021/je5004719,C1CCOCC1,0.2387,0,Solvent,Cc1ccccc1,0.7613,0.0,Solvent,,
6826,298.15,101.0,Liquid,2,0.8715100000000002,,10.1021/je5004719,C1CCOCC1,0.4915,0,Solvent,Cc1ccccc1,0.5085,0.0,Solvent,,
6827,298.15,101.0,Liquid,2,0.8754100000000001,,10.1021/je5004719,C1CCOCC1,0.7321,0,Solvent,Cc1ccccc1,0.2679,0.0,Solvent,,
6828,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.2806,0,Solvent,Cc1ccccc1,0.7194,0.0,Solvent,-0.1687,
6829,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.5319,0,Solvent,Cc1ccccc1,0.4681,0.0,Solvent,-0.2225,
6830,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.7413,0,Solvent,Cc1ccccc1,0.2587,0.0,Solvent,-0.1629,
6831,298.15,101.0,Liquid,2,0.8770400000000002,,10.1021/je5004719,C1CCOCC1,0.2318,0,Solvent,Cc1ccccc1C,0.7682,0.0,Solvent,,
6832,298.15,101.0,Liquid,2,0.8779900000000003,,10.1021/je5004719,C1CCOCC1,0.5187,0,Solvent,Cc1ccccc1C,0.4813,0.0,Solvent,,
6833,298.15,101.0,Liquid,2,0.8787800000000002,,10.1021/je5004719,C1CCOCC1,0.7729,0,Solvent,Cc1ccccc1C,0.2271,0.0,Solvent,,
6834,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.2454,0,Solvent,Cc1ccccc1C,0.7546,0.0,Solvent,-0.0613,
6835,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.4425,0,Solvent,Cc1ccccc1C,0.5575,0.0,Solvent,-0.0342,
6836,308.15,101.0,Liquid,2,,,10.1016/j.jct.2010.07.016,C1CCOCC1,0.7443,0,Solvent,Cc1ccccc1C,0.2557,0.0,Solvent,0.0421,
6837,298.15,101.0,Liquid,2,0.7046500000000001,,10.1016/j.fluid.2012.06.031,CC(C)CC(C)(C)C,0.7,0,Solvent,CCCO,0.3,0.0,Solvent,,
6838,298.15,101.0,Liquid,2,0.7214400000000002,,10.1016/j.fluid.2012.06.031,CC(C)CC(C)(C)C,0.5,0,Solvent,CCCO,0.5,0.0,Solvent,,
6839,298.15,101.0,Liquid,2,0.7589500000000002,,10.1016/j.fluid.2012.06.031,CC(C)CC(C)(C)C,0.2001,0,Solvent,CCCO,0.7999,0.0,Solvent,,
6840,298.15,101.0,Liquid,2,,,10.1021/je5004912,CC(C)CC(C)(C)C,0.2003,0,Solvent,CCCO,0.7997,0.0,Solvent,0.308,
6841,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2012.06.031,CC(C)CC(C)(C)C,0.6999,0,Solvent,CCCO,0.3001,0.0,Solvent,0.6544,
6842,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2012.06.031,CC(C)CC(C)(C)C,0.4998,0,Solvent,CCCO,0.5002,0.0,Solvent,0.6025,
6843,293.15,101.0,Liquid,2,1.0838100000000002,,10.1016/j.jct.2008.01.007,O,0.7534,0,Solvent,OCCN1CCOCC1,0.2466,0.0,Solvent,,
6844,293.15,101.0,Liquid,2,1.0866900000000004,,10.1016/j.jct.2008.01.007,O,0.5148,0,Solvent,OCCN1CCOCC1,0.4852,0.0,Solvent,,
6845,293.15,101.0,Liquid,2,1.08031,,10.1016/j.jct.2008.01.007,O,0.2561,0,Solvent,OCCN1CCOCC1,0.7439,0.0,Solvent,,
6846,298.15,101.0,Liquid,2,,,10.1016/j.jct.2015.06.006,O,0.6998,0,Solvent,OCCN1CCOCC1,0.3002,0.0,Solvent,-2.426,
6847,298.15,101.0,Liquid,2,,,10.1016/j.jct.2015.06.006,O,0.5011,0,Solvent,OCCN1CCOCC1,0.4989,0.0,Solvent,-2.2633,
6848,298.15,101.0,Liquid,2,,,10.1016/j.jct.2015.06.006,O,0.3051,0,Solvent,OCCN1CCOCC1,0.6949,0.0,Solvent,-1.7936,
6849,308.15,101.32,Liquid,2,1.0497600000000002,,10.1021/je0342062,OCCOCCO,0.2285,0,Solvent,OCc1ccccc1,0.7715,0.0,Solvent,,
6850,308.15,101.32,Liquid,2,1.07136,,10.1021/je0342062,OCCOCCO,0.5312,0,Solvent,OCc1ccccc1,0.4688,0.0,Solvent,,
6851,308.15,101.32,Liquid,2,1.0857000000000003,,10.1021/je0342062,OCCOCCO,0.7277,0,Solvent,OCc1ccccc1,0.2723,0.0,Solvent,,
6852,308.15,101.32,Liquid,2,,,10.1021/je0342062,OCCOCCO,0.2665,0,Solvent,OCc1ccccc1,0.7335,0.0,Solvent,-0.4216,
6853,308.15,101.32,Liquid,2,,,10.1021/je0342062,OCCOCCO,0.5216,0,Solvent,OCc1ccccc1,0.4784,0.0,Solvent,-0.4574,
6854,308.15,101.32,Liquid,2,,,10.1021/je0342062,OCCOCCO,0.7658,0,Solvent,OCc1ccccc1,0.2342,0.0,Solvent,-0.3712,
6855,298.15,100.0,Liquid,2,0.8119000000000002,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.2981,0,Solvent,CCCC(=O)OC,0.7019,0.0,Solvent,,
6856,298.15,100.0,Liquid,2,0.7803000000000001,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.441,0,Solvent,CCCC(=O)OC,0.559,0.0,Solvent,,
6857,298.15,100.0,Liquid,2,0.7279000000000001,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.7243,0,Solvent,CCCC(=O)OC,0.2757,0.0,Solvent,,
6858,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.2982,0,Solvent,CCCC(=O)OC,0.7018,0.0,Solvent,0.884,
6859,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.4407,0,Solvent,CCCC(=O)OC,0.5593,0.0,Solvent,1.053,
6860,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.7629,0,Solvent,CCCC(=O)OC,0.2371,0.0,Solvent,0.789,
6861,298.15,100.0,Liquid,2,0.8180300000000001,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.2615,0,Solvent,COC(C)=O,0.7385,0.0,Solvent,,
6862,298.15,100.0,Liquid,2,0.7495700000000002,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.5411,0,Solvent,COC(C)=O,0.4589,0.0,Solvent,,
6863,298.15,100.0,Liquid,2,0.7176000000000002,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.7359,0,Solvent,COC(C)=O,0.2641,0.0,Solvent,,
6864,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.256,0,Solvent,COC(C)=O,0.744,0.0,Solvent,1.385,
6865,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.5406,0,Solvent,COC(C)=O,0.4594,0.0,Solvent,1.759,
6866,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CC(C)CC(C)(C)C,0.7833,0,Solvent,COC(C)=O,0.2167,0.0,Solvent,1.149,
6867,298.15,100.0,Liquid,2,0.9105300000000002,,10.1021/acs.jced.5b00813,CCCCC(=O)OC,0.2511,0,Solvent,COC(C)=O,0.7489,0.0,Solvent,,
6868,298.15,100.0,Liquid,2,0.8996200000000002,,10.1021/acs.jced.5b00813,CCCCC(=O)OC,0.4935,0,Solvent,COC(C)=O,0.5065,0.0,Solvent,,
6869,298.15,100.0,Liquid,2,0.8914700000000002,,10.1021/acs.jced.5b00813,CCCCC(=O)OC,0.7383,0,Solvent,COC(C)=O,0.2617,0.0,Solvent,,
6870,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CCCCC(=O)OC,0.2347,0,Solvent,COC(C)=O,0.7653,0.0,Solvent,0.173,
6871,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CCCCC(=O)OC,0.5055,0,Solvent,COC(C)=O,0.4945,0.0,Solvent,0.238,
6872,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CCCCC(=O)OC,0.7339,0,Solvent,COC(C)=O,0.2661,0.0,Solvent,0.178,
6873,298.15,100.0,Liquid,2,0.9147400000000002,,10.1021/acs.jced.5b00813,CCCC(=O)OC,0.2536,0,Solvent,COC(C)=O,0.7464,0.0,Solvent,,
6874,298.15,100.0,Liquid,2,0.9041900000000004,,10.1021/acs.jced.5b00813,CCCC(=O)OC,0.5456,0,Solvent,COC(C)=O,0.4544,0.0,Solvent,,
6875,298.15,100.0,Liquid,2,0.8997600000000002,,10.1021/acs.jced.5b00813,CCCC(=O)OC,0.6958,0,Solvent,COC(C)=O,0.3042,0.0,Solvent,,
6876,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CCCC(=O)OC,0.226,0,Solvent,COC(C)=O,0.774,0.0,Solvent,0.102,
6877,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CCCC(=O)OC,0.4822,0,Solvent,COC(C)=O,0.5178,0.0,Solvent,0.151,
6878,298.15,100.0,Liquid,2,,,10.1021/acs.jced.5b00813,CCCC(=O)OC,0.6958,0,Solvent,COC(C)=O,0.3042,0.0,Solvent,0.122,
6879,298.15,101.0,Liquid,2,1.0128,,10.1021/je900212d,CCCO,0.1929,0,Solvent,O=Cc1ccccc1,0.8071,0.0,Solvent,,
6880,298.15,101.0,Liquid,2,0.9470000000000002,,10.1021/je900212d,CCCO,0.5003,0,Solvent,O=Cc1ccccc1,0.4997,0.0,Solvent,,
6881,298.15,101.0,Liquid,2,0.8676000000000003,,10.1021/je900212d,CCCO,0.8025,0,Solvent,O=Cc1ccccc1,0.1975,0.0,Solvent,,
6882,298.15,101.325,Liquid,2,,,10.1016/j.jct.2011.05.014,CCCO,0.7302,0,Solvent,O=Cc1ccccc1,0.2698,0.0,Solvent,1.3784,
6883,298.15,101.325,Liquid,2,,,10.1016/j.jct.2011.05.014,CCCO,0.5178,0,Solvent,O=Cc1ccccc1,0.4822,0.0,Solvent,1.6361,
6884,298.15,101.325,Liquid,2,,,10.1016/j.jct.2011.05.014,CCCO,0.2374,0,Solvent,O=Cc1ccccc1,0.7626,0.0,Solvent,1.2579,
6885,298.15,101.0,Liquid,2,0.9043500000000002,,10.1021/je100526j,c1cc[nH]c1,0.3142,0,Solvent,c1ccccc1,0.6858,0.0,Solvent,,
6886,298.15,101.0,Liquid,2,0.9220400000000002,,10.1021/je100526j,c1cc[nH]c1,0.503,0,Solvent,c1ccccc1,0.497,0.0,Solvent,,
6887,298.15,101.0,Liquid,2,0.9503300000000002,,10.1021/je100526j,c1cc[nH]c1,0.8207,0,Solvent,c1ccccc1,0.1793,0.0,Solvent,,
6888,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2013.10.029,c1cc[nH]c1,0.314,0,Solvent,c1ccccc1,0.686,0.0,Solvent,0.5893,
6889,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2013.10.029,c1cc[nH]c1,0.494,0,Solvent,c1ccccc1,0.506,0.0,Solvent,0.609,
6890,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2013.10.029,c1cc[nH]c1,0.8208,0,Solvent,c1ccccc1,0.1792,0.0,Solvent,0.3441,
6891,298.15,101.0,Liquid,2,0.7860300000000001,,10.1021/je100526j,C1CCCCC1,0.9251,0,Solvent,c1cc[nH]c1,0.0749,0.0,Solvent,,
6892,298.15,101.0,Liquid,2,0.8661300000000002,,10.1021/je100526j,C1CCCCC1,0.4942,0,Solvent,c1cc[nH]c1,0.5058,0.0,Solvent,,
6893,298.15,101.0,Liquid,2,0.9082800000000002,,10.1021/je100526j,C1CCCCC1,0.2817,0,Solvent,c1cc[nH]c1,0.7183,0.0,Solvent,,
6894,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2013.10.029,C1CCCCC1,0.9248,0,Solvent,c1cc[nH]c1,0.0752,0.0,Solvent,0.7315,
6895,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2013.10.029,C1CCCCC1,0.495,0,Solvent,c1cc[nH]c1,0.505,0.0,Solvent,1.4275,
6896,298.15,101.0,Liquid,2,,,10.1016/j.fluid.2013.10.029,C1CCCCC1,0.2818,0,Solvent,c1cc[nH]c1,0.7182,0.0,Solvent,1.245,
